crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5,unique_id,crash_date_veh,crash_time_veh,vehicle_id,state_registration,vehicle_type,contributing_factor_1,vehicle_make,vehicle_year,travel_direction,vehicle_occupants,driver_sex,driver_license_status,driver_license_jurisdiction,pre_crash,point_of_impact,vehicle_damage,public_property_damage,contributing_factor_2,vehicle_damage_1,vehicle_damage_2,vehicle_damage_3,vehicle_model,public_property_damage_type,unique_id_pers,crash_date_pers,crash_time_pers,person_id,person_type,person_injury,vehicle_id_pers,ped_role,person_sex,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,complaint,ped_location,ped_action,contributing_factor_1_pers,contributing_factor_2_pers,injury_occurred,crash_hour,day_of_week,month,rush_hour,is_weekend
2021-07-09,1900-01-01 03:25:00,MERRICK BOULEVARD,BELKNAP STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4456650,Sedan,Unknown,QUEENS,11434.0,40.67897,-73.75985,"{'latitude': '40.67897', 'longitude': '-73.75985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,Friday,7,0,0
2021-09-11,1900-01-01 02:05:00,GARRETSON AVENUE,JEFFERSON STREET,0,0,0,0,0,0,0,0,Animals Action,Unspecified,4456752,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,STATEN ISLAND,10304.0,40.590313,-74.09794,"{'latitude': '40.590313', 'longitude': '-74.09794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,Saturday,9,0,1
2021-07-09,1900-01-01 00:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456637,Station Wagon/Sport Utility Vehicle,Unknown,BROOKLYN,11239.0,40.654343,-73.864204,"{'latitude': '40.654343', 'longitude': '-73.864204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,11629     SEAVIEW AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Friday,7,0,0
2021-09-11,1900-01-01 15:30:00,FOREST AVENUE,CLOVE ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456769,Sedan,Sedan,STATEN ISLAND,10310.0,40.62782,-74.12126,"{'latitude': '40.62782', 'longitude': '-74.12126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,Saturday,9,0,1
2021-09-10,1900-01-01 21:27:00,Unknown,Unknown,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456786,Sedan,Unknown,Unknown,0.0,40.592037,-74.15436,"{'latitude': '40.592037', 'longitude': '-74.15436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1128      ROCKLAND AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,Friday,9,0,0
2021-09-08,1900-01-01 10:10:00,EAST 105 STREET,Unknown,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,4456798,Sedan,Bike,Unknown,0.0,40.79293,-73.950005,"{'latitude': '40.79293', 'longitude': '-73.950005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,Wednesday,9,0,0
2021-09-11,1900-01-01 10:00:00,CROSS BRONX EXPY,Unknown,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unknown,4456410,Motorcycle,Unknown,Unknown,0.0,40.8452,-73.916885,"{'latitude': '40.8452', 'longitude': '-73.916885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,Saturday,9,0,1
2021-09-11,1900-01-01 07:58:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,4455912,Sedan,Sedan,QUEENS,11367.0,40.72609,-73.830154,"{'latitude': '40.72609', 'longitude': '-73.830154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,70-07     PARK DRIVE EAST,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,Saturday,9,1,1
2021-09-11,1900-01-01 16:25:00,3 AVENUE,EAST 58 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4455917,Taxi,Box Truck,MANHATTAN,10022.0,40.76092,-73.96704,"{'latitude': '40.76092', 'longitude': '-73.96704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Saturday,9,1,1
2019-05-21,1900-01-01 22:50:00,GOLD STREET,CONCORD STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4136992,�MBU,Taxi,BROOKLYN,11201.0,40.69754,-73.98312,"{'latitude': '40.69754', 'longitude': '-73.98312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Tuesday,5,0,0
2020-01-21,1900-01-01 15:49:00,BRUCKNER BLVD,�ST 138 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4277087,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,Tuesday,1,0,0
2021-02-26,1900-01-01 14:50:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4395664,Station Wagon/Sport Utility Vehicle,Unknown,BRONX,10461.0,40.843464,-73.836,"{'latitude': '40.843464', 'longitude': '-73.836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,2819      MIDDLETOWN ROAD,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Friday,2,0,0
2021-03-09,1900-01-01 11:00:00,COURT STREET,JORALEMON STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4397513,Pick-up Truck,Sedan,Unknown,0.0,40.692547,-73.990974,"{'latitude': '40.692547', 'longitude': '-73.990974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,Tuesday,3,0,0
2021-03-31,1900-01-01 22:20:00,RALPH AVENUE,AVENUE K,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,4403773,Sedan,Sedan,BROOKLYN,11234.0,40.626457,-73.918,"{'latitude': '40.626457', 'longitude': '-73.918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,Wednesday,3,0,0
2021-04-06,1900-01-01 22:58:00,BARCLAY AVENUE,HYLAN BOULEVARD,7,0,0,0,0,0,7,0,Failure to Yield Right-of-Way,Unsafe Speed,4405244,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,STATEN ISLAND,10312.0,40.526894,-74.16728,"{'latitude': '40.526894', 'longitude': '-74.16728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,Tuesday,4,0,0
2021-04-09,1900-01-01 14:45:00,BRONX RIVER PARKWAY,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4405914,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.840775,-73.87246,"{'latitude': '40.840775', 'longitude': '-73.87246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unspecified,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,Friday,4,0,0
2021-04-14,1900-01-01 13:00:00,MAJOR DEEGAN EXPRESSWAY RAMP,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4408191,Station Wagon/Sport Utility Vehicle,Box Truck,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Wednesday,4,0,0
2021-04-14,1900-01-01 11:00:00,CROSS ISLAND PARKWAY,Unknown,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,4407366,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,0.0,40.694035,-73.72679,"{'latitude': '40.694035', 'longitude': '-73.72679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,Wednesday,4,0,0
2021-04-16,1900-01-01 21:15:00,BRONX RIVER PARKWAY RAMP,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408149,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Friday,4,0,0
2021-04-15,1900-01-01 13:30:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407778,Sedan,Ambulance,BRONX,10461.0,40.857365,-73.84657,"{'latitude': '40.857365', 'longitude': '-73.84657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,1400      PELHAM PARKWAY SOUTH,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Thursday,4,0,0
2021-04-14,1900-01-01 14:40:00,MYRTLE AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407461,Box Truck,Sedan,Unknown,0.0,40.698807,-73.91837,"{'latitude': '40.698807', 'longitude': '-73.91837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Wednesday,4,0,0
2021-04-14,1900-01-01 21:43:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4407407,Station Wagon/Sport Utility Vehicle,Unknown,QUEENS,11429.0,40.71402,-73.74827,"{'latitude': '40.71402', 'longitude': '-73.74827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,211-20    99 AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Wednesday,4,0,0
2021-04-16,1900-01-01 17:40:00,GARRISON AVENUE,LONGWOOD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407900,Sedan,Sedan,BRONX,10474.0,40.815,-73.89402,"{'latitude': '40.815', 'longitude': '-73.89402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Friday,4,1,0
2021-04-16,1900-01-01 00:50:00,HUGUENOT AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4407760,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.55079,-74.20098,"{'latitude': '40.55079', 'longitude': '-74.20098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Sedan,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Friday,4,0,0
2021-04-15,1900-01-01 10:30:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407746,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11207.0,40.655903,-73.89817,"{'latitude': '40.655903', 'longitude': '-73.89817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,319       DE WITT AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,Thursday,4,0,0
2021-04-16,1900-01-01 16:35:00,BOSTON ROAD,ROPES AVENUE,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,4408143,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BRONX,10475.0,40.890076,-73.819855,"{'latitude': '40.890076', 'longitude': '-73.819855', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Friday,4,1,0
2021-04-15,1900-01-01 17:20:00,GLENWOOD ROAD,EAST 108 STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407638,Sedan,Van,BROOKLYN,11236.0,40.650402,-73.89422,"{'latitude': '40.650402', 'longitude': '-73.89422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Thursday,4,1,0
2021-04-16,1900-01-01 21:20:00,WEST 94 STREET,BROADWAY,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4407958,Sedan,Unknown,MANHATTAN,10025.0,40.79335,-73.97275,"{'latitude': '40.79335', 'longitude': '-73.97275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Friday,4,0,0
2021-04-16,1900-01-01 17:20:00,PRINCE STREET,WOOSTER STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407885,Station Wagon/Sport Utility Vehicle,Sedan,MANHATTAN,10012.0,40.72538,-74.00011,"{'latitude': '40.72538', 'longitude': '-74.00011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Friday,4,1,0
2021-04-15,1900-01-01 14:30:00,BROADWAY,58 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4407616,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11377.0,40.75184,-73.90358,"{'latitude': '40.75184', 'longitude': '-73.90358', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Thursday,4,0,0
2021-09-11,1900-01-01 22:57:00,FDR DRIVE,Unknown,2,0,0,0,0,0,2,0,Unsafe Speed,Unspecified,4456355,PK,Sedan,Unknown,0.0,40.755516,-73.961105,"{'latitude': '40.755516', 'longitude': '-73.961105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,Saturday,9,0,1
2021-04-16,1900-01-01 23:20:00,EAST 19 STREET,CHURCH AVENUE,3,0,0,0,0,0,3,0,Unspecified,Unspecified,4408038,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11226.0,40.649788,-73.9622,"{'latitude': '40.649788', 'longitude': '-73.9622', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unspecified,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,23,Friday,4,0,0
